MID,UID,评论时间,评论内容,评论人UID,评论人昵称,评论人个性签名,关注数量,粉丝数量,点赞数量,作品数,IP所属
"4998838857237334	","7097492274	",2024-2-7 18:05,在社会主义建设时期，爱国主义更多的不是表现为赴汤蹈火，壮怀激烈，而是表现为奉公守法，敬业爱岗；表现为维护祖国统一，反对分裂祖国；表现为各族人民团结互相，为构建社会主义和谐社会，实现中华民族的伟大复兴而贡献智慧和力量。,7093712832,淇水记,剧评/诗歌 本人所有文章，全都是原创！?剽窃搬运！,17183,1656,1,10850,青海
"4998838857237334	","7097492274	",2024-2-7 18:05,生命不息，奋斗不止！只要相信，只要坚持，只要你真的是用生命在热爱，那一定是天赋使命使然，那就是一个人该坚持和努力的东西，无论梦想是什么，无论路有多曲折多遥远，只要是灵魂深处的热爱，就会一直坚持到走上属于自己的舞台！,7025798170,瓜瓜淇淇,2023，一颗莲子种我心?,2367,2538,1,2097,广东
"4998838857237334	","7097492274	",2024-2-7 18:08,如果你对人友善，处处为别人着想，并总是显得很开心。,6567263982,一壶莲花醉Oo7-aqi,不混饭圈、solo产出 ?教育家,10118,2122,1,2519,海外 丹麦
"4998838857237334	","7097492274	",2024-2-7 18:08,善良是一棵生机无穷的种子，只要你舍得播种，就会有你意想不到的甜果。善良是一束美丽的玫瑰，当你赠送他人时，也为你自己留下了满室的芬芳;善良是冬天里的太阳，在照耀了他人的同时，也温暖了你自己;善良是充满芬芳的香水，当洒在别人身上时，自己也会溅到两三滴。,6567263982,一壶莲花醉Oo7-aqi,不混饭圈、solo产出 ?教育家,10118,2122,1,2519,海外 丹麦
"4998838857237334	","7097492274	",2024-2-7 18:09,好事须相让，恶事莫相推。王梵志全唐诗补逸,7860916696,成毅家的如淇,喜欢淇淇的每一天  较好  ?取  关取关拉嘿成毅唯粉  不呼较低   不想关注，可以私信，我移除,9504,7508,1,6392,其他
"4998838857237334	","7097492274	",2024-2-7 18:13,爱国、敬业、诚信、友善。  善不可不弘，恶不可不去。  善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。 心中不可少善，行事不可无善。,7852077415,淇淇-大眼萌妹,毅糖呼呼，?快转！！?单曲！！否则拉黑！！较好以上及经常互动呼呼！！  ?浩中~,2359,1915,1,2141,北京
"4998838857237334	","7097492274	",2024-2-7 18:47,有梦想，就不要轻言放弃，在追梦的路上，做一个坚强的人，矢志不移的前行，才会成就人生梦想。,5632444481,sz王权小凤凰,只呼较好及以上，如需移出请私信，单曲拉嘿,13120,2908,1,1656,广东 深圳
"4998838999844348	","7597999554	",2024-2-7 18:47,@评论罗伯特 你怎么不来找她玩[舞狮],7743039486,摘一朵芽芽乐,毒唯 周六日在线,782,903,1,2633,其他
"4998838261122396	","7454369930	",2024-2-7 19:10,@评论罗伯特 我要死了,6596451939,woti啊,昵称真的改不了,73,202,1,495,浙江
"4998840138598963	","5521171019	",2024-2-7 19:12,他怎么没来谢谢你的夸奖。,3018375477,是偶然发现的,我心跳曾和你共鸣。,1324,585,0,210,湖北
"4998838857237334	","7097492274	",2024-2-7 19:24,一粒尘埃，在空气中凝结，最后生成磅礴的风雨；一粒沙石，在蚌体内打磨，最后结成昂贵的珍珠。有时候，渺小的开始，可以成就雄伟而宏大的事业；有时候，平凡的开始，可以走出崇高而伟大的人生。,3920800117,Yuan媛媛啊,爱与自由三七分 ???????.,54343,3949,1,1734,贵州 贵阳
"4998838857237334	","7097492274	",2024-2-7 19:24,走不出去，眼前就是你的世界，走出去， 世界就在你眼前！如果你不花时间去创造你想要的生活，你将被迫花很多时间去应付你所不想要的生活！选择意味着改变，改变意味着行动，行动意味着执行，执行意味着收获结果！做最好的自己。,3920800117,Yuan媛媛啊,爱与自由三七分 ???????.,54343,3949,1,1734,贵州 贵阳
"4998838857237334	","7097492274	",2024-2-7 19:24,在人生的旅程中，每个人的生活都离不开别人的帮助，因为自然界的任何事物都是一个普遍联系的整体，没有谁能够脱离周围的事物而孤立地存在，但在接受别人帮助的同时，我们也要学会去帮助别人。,7731943888,爱毅满满8539,爱毅满满,3551,3971,1,19013,海外 马来西亚
"4998748155416098	","7425910555	",2024-2-7 19:28,[哈哈][汪洋海蓝比心],6797375857,BBDYU2002,?,1831,1431,0,2281,江苏
"4998653662199976	","1845514464	",2024-2-7 19:31,南无阿弥陀佛???[蜡烛][蜡烛][蜡烛][心][心][心],1339017092,莲开上品-DL,真诚清净平等正觉慈悲 看破放下自在随缘念佛,798,918,1,10035,北京 海淀区
"4998838857237334	","7097492274	",2024-2-7 19:55,"勿起不善之念,勿阅不善之书,勿听不善之乐,勿吐不善之语,勿为不善之事,勿近不善之人,勿学不善之法,勿入不善之境。",7199043589,让我再纠结一下,只呼唯粉！没茴呼请4??我，娃脆，茴的慢，不要随意单曲，谢谢！,2704,2847,1,733,四川
"4998838857237334	","7097492274	",2024-2-7 20:08,人生最应珍惜的是时光。不要缩在曾经的阴影里，也别失落在未来的忧虑上。现在的努力和坚持才是明天的成绩。,7583006385,淇毅淇淼,?淇淇唯粉，唯爱成毅?? ?单曲！移出可私，单曲直接拉嘿！,20966,3828,1,2281,宁夏 银川
"4998838857237334	","7097492274	",2024-2-7 20:08,心怀梦想奋勇向前，摔倒了就站起来，失败了就再努力，心中的希望不要抹灭，我相信明天会更好，无论自己再平凡，也会拥有属于自己的幸福，人生的风景因努力而美。,7583006385,淇毅淇淼,?淇淇唯粉，唯爱成毅?? ?单曲！移出可私，单曲直接拉嘿！,20966,3828,1,2281,宁夏 银川
"4998838857237334	","7097492274	",2024-2-7 20:16,不要因为没有阳光，而走不进春天不要因为没有歌声，而放弃自己的追求不要因为没有掌声，而丢掉自己的理想。其实每一条都通往阳光的大道，都充满坎坷每一条通向理想的途径，都充满了艰辛与汗水！,6053262609,暖格格格格,萌兰萌兰萌兰,6653,1726,1,1064,北京
"4998838857237334	","7097492274	",2024-2-7 20:16,"勿起不善之念,勿阅不善之书,勿听不善之乐,勿吐不善之语,勿为不善之事,勿近不善之人,勿学不善之法,勿入不善之境。",6053262609,暖格格格格,萌兰萌兰萌兰,6653,1726,1,1064,北京
"4998838857237334	","7097492274	",2024-2-7 20:17,子张问好人之道。子曰：“不践迹，亦不入于室。”――《论语》,6053262609,暖格格格格,萌兰萌兰萌兰,6653,1726,1,1064,北京
"4998477975652240	","7578745285	",2024-2-7 20:22,太好玩了,2770110851,喜东东芽_,,468,47,0,1085,河南 郑州
"4998838857237334	","7097492274	",2024-2-7 20:42,爱国、敬业、诚信、友善。  善不可不弘，恶不可不去。  善心人人有，快乐你我他。 善念养善心，善心生善念。 德不积不厚，善不行不成。 人往高处走，善在心中留。 至宝不常现，至善不常有。 行莫于恭敬，善莫于用心。 由善入恶易，由恶入善难。 心中不可少善，行事不可无善。,7863858449,挽淇_ie,平平无奇的产出一枚（只呼唯，淇遇KCM烙铁呼呼，只呼较好和眼熟经常互动的果果，呼呼没回请sx我）,16223,1476,0,2931,北京
"4998838857237334	","7097492274	",2024-2-7 20:42,凡一善而关乎人终生，不行也要行;凡一恶而关乎人终生，不止也要行。,7863858449,挽淇_ie,平平无奇的产出一枚（只呼唯，淇遇KCM烙铁呼呼，只呼较好和眼熟经常互动的果果，呼呼没回请sx我）,16223,1476,0,2931,北京
"4998838857237334	","7097492274	",2024-2-7 21:10,我在哪,7393575647,青果傾成_Rita,只呼唯，只呼唯，只呼唯，列表不跳，未茴呼丝我，?快?，?单曲，婉拒较低,3981,4010,0,3420,其他
"4998838857237334	","7097492274	",2024-2-7 21:33,你要记住，永远要愉快地多给别人，少从别人那里拿取。高尔基,7287384396,毅家凯凯,且借人间二两墨，一两绘成，一两画毅。（唯毅，只呼较好及以上！?单取，?快转，可私移）,11593,1780,2,2781,其他
"4998838857237334	","7097492274	",2024-2-7 21:33,在人生的旅程中，每个人的生活都离不开别人的帮助，因为自然界的任何事物都是一个普遍联系的整体，没有谁能够脱离周围的事物而孤立地存在，但在接受别人帮助的同时，我们也要学会去帮助别人。,7287384396,毅家凯凯,且借人间二两墨，一两绘成，一两画毅。（唯毅，只呼较好及以上！?单取，?快转，可私移）,11593,1780,2,2781,其他
"4998838857237334	","7097492274	",2024-2-7 21:40,我们要想心系祖国就一定要确立一个远大的志向，树立和培育正确的理想信念，对自己的未来充满希望，要立志为自己的未来而努力奋斗，把祖国建设成为物质文明，政治文明，精神文明的国家。,3869239887,Yu_Xuan_Lin,你好，我叫璇璇。唯爱成毅，只跟哥哥的唯粉呼呼?,1786,1611,0,4241,台湾 其他
"4998838857237334	","7097492274	",2024-2-7 21:40,留住生命的那些善良。一个人的生命可能不被时间留住的过长，但是有些东西，一定要珍藏。留住善良，让善良发自内心。因为善良不是张扬，是在寂寞之中。善良虽在一时一事，但却是内心长期的积淀。有善的支撑、爱的信念、生命才会灿烂。,3869239887,Yu_Xuan_Lin,你好，我叫璇璇。唯爱成毅，只跟哥哥的唯粉呼呼?,1786,1611,0,4241,台湾 其他
"4998838857237334	","7097492274	",2024-2-7 21:40,人生因有梦想，而充满动力。 不怕你每天迈一小步，只怕你停滞不前； 不怕你每天做一点事，只怕你无所事事。坚持，是生命的一种毅力！ 执行，是努力的一种坚持！,3869239887,Yu_Xuan_Lin,你好，我叫璇璇。唯爱成毅，只跟哥哥的唯粉呼呼?,1786,1611,0,4241,台湾 其他
"4998838857237334	","7097492274	",2024-2-7 21:44,善良是一棵生机无穷的种子，只要你舍得播种，就会有你意想不到的甜果。善良是一束美丽的玫瑰，当你赠送他人时，也为你自己留下了满室的芬芳;善良是冬天里的太阳，在照耀了他人的同时，也温暖了你自己;善良是充满芬芳的香水，当洒在别人身上时，自己也会溅到两三滴。,6087237375,诗淇lover颜,??你若盛开，清风自来??                                  ?L???颜淇毅生相伴????,4999,4597,0,3768,其他
"4998838857237334	","7097492274	",2024-2-7 21:45,忧伤并不是人生绝境、坎坷并非无止境，没有谁能剥夺你的欢乐，因为欢乐是心灵结出的果实。欢乐将指引你在人生正确方向里寻找自己的错误，寻找自己人生的正确目标，并执著的走下去。,6087237375,诗淇lover颜,??你若盛开，清风自来??                                  ?L???颜淇毅生相伴????,4999,4597,0,3768,其他
"4998838857237334	","7097492274	",2024-2-7 21:45,我们不要哀叹生活的不幸，诅咒命运的不公。在命运面前，我们要做强者，掐住命运的咽喉，叩问命运，改变命运。,6087237375,诗淇lover颜,??你若盛开，清风自来??                                  ?L???颜淇毅生相伴????,4999,4597,0,3768,其他
"4998838857237334	","7097492274	",2024-2-7 21:48,在一切变好之前，我们总要经历一些不开心的日子，这段日子也许很长，也许只是一觉醒来。有时候，选择快乐，更需要勇气。,6205987000,淇毅果-丹酱,淇淇唯芬?? 极好 不呼一般，不呼多担  ps:单曲拉嘿,14183,1693,0,7256,云南 临沧
"4998838857237334	","7097492274	",2024-2-7 23:05,黎明前夕天黑暗，起床观看看不见，打开客厅灯再看，看到天空雾漫漫，云雾弥漫遮光暗，暗中透出亮点点，待到东方红日升，迎朝阳前程似锦！,6245433252,在莲花楼里捡果果,一个立志捡果果的四代唯粉,7557,4278,0,2111,其他
"4998653662199976	","1845514464	",2024-2-7 23:18,俗话说：立春别欢喜，还有四十天冷天气！,7311994832,共工_88119,到瑞典农民地里拔个萝卜儿吃,12634,15504,1,88,辽宁 大连
"4998838124023372	","7431998906	",2024-2-7 23:32,我不行了。,6165866830,-丝瓜豆腐汤-,神经∣属性直搜 沈泉锐一体机 Giselle 暗恋我请打直球 视奸我之前请打钱 骂我之前请打钱 谁再视奸我我尿你一头 ???镇魂,1322,1515,1,3807,安徽
"4998837966212575	","7431998906	",2024-2-7 23:32,[偷笑][偷笑][偷笑],6165866830,-丝瓜豆腐汤-,神经∣属性直搜 沈泉锐一体机 Giselle 暗恋我请打直球 视奸我之前请打钱 骂我之前请打钱 谁再视奸我我尿你一头 ???镇魂,1322,1515,0,3807,安徽
"4998567494681278	","6863727418	",2024-2-7 23:42,该配合你演出的他却视而不见。,7734922898,我尿不尽,,16,64,0,1349,北京
"4998929724737610	","7390619162	",2024-2-7 23:53,我也想知道,7403354084,-輪廻転生-,镇魂‖用你看向我的眼眸  将我饮尽 ‖直观不回暗恋请私信,2320,1367,1,2526,其他
"4998929724737610	","7390619162	",2024-2-7 23:54,你难道是天才,6719637949,嘎米个狗微博,属于我的精神乐园|回fo请私信,1242,1293,1,2542,其他
"4998929724737610	","7390619162	",2024-2-7 23:54,老公你试试[偷笑],7463278338,老公别装逼了,??????冬の期待は優しさとあなた.?,1018,1960,1,1233,吉林 四平
"4998929724737610	","7390619162	",2024-2-7 23:55,笑死了你试试,6001828472,阿芙洛狄蒂的玫瑰,用無數個細小瞬間拼湊出一個妳,153,293,1,576,澳门
"4998930169335652	","7621870640	",2024-2-7 23:55,哦哦 那你要加油哦,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"4998929724737610	","7390619162	",2024-2-7 23:56,试试看[疑问],5409641867,生米油盐酱醋茶-,?金昇玟 属性直搜,705,789,1,1653,其他
"4998839211924078	","5602296950	",2024-2-7 23:58,暗恋你吧可能,6713512063,雪落在你眼底,萍水相逢尽是他乡之客  镇魂,8,285,0,699,其他
"4998930280480949	","6778807604	",2024-2-7 23:58,老师带上我的眼睛去,7614001793,山城夏日馆,刘耀文可以勇敢的做自己,21081,399,0,17469,其他
"4998929936024945	","7804637198	",2024-2-7 23:59,哈哈哈哈哈哈哈哈哈哈哈哈救命,6078471668,香辣菜菜兔,脆弱敏感小女孩.,118,322,0,613,浙江
"4998931216074953	","7490261127	",2024-2-7 23:59,来了 评论完毕！,5762999670,评论罗伯特,微博官方认证机器人,1124262,14,0,27,海外
"4998931467994875	","7635162787	",2024-2-8 0:00,我是车主眼里[心][心][舔屏][舔屏],6495849608,兔星骑士,别管我,2652,1078,0,3780,四川
"4998931467994875	","7635162787	",2024-2-8 0:01,好多人啊（周迅脸）,7386969511,铉馥宇宙,"?????????????????,?????????????????????????????????????",2573,710,0,2158,广东
"4998931467994875	","7635162787	",2024-2-8 0:01,我是车主心里[送花花][送花花]请来??我吧[送花花][送花花],6663050795,准许通行,涩谷電吉他手｜朴綜星 西雅图市 你愛我知,18645,1116,0,1286,其他
"4998929936024945	","7804637198	",2024-2-8 0:01,哈哈 姐妹我也是这样,5226029407,布拉德屁墩,??该账号因涉黄已被永久禁封,401,380,0,14043,其他
"4998929936024945	","7804637198	",2024-2-8 0:01,: 哈哈 姐妹我也是这样,7820412822,熬夜憔悴KIWI_,起码让我做一次幸福的梦吧,129,500,0,517,其他
"4998931467994875	","7635162787	",2024-2-8 0:01,我是车主脑袋上[阴险],5698695348,Shinmin_Vitamin0307,请你为自己而活. /搬运看心情，没搬的会补档，会经常发小说广播剧相关，慎关/,949,681,0,541,北京
